master_protein,0h_1_total,0h_2_total,0h_3_total,6h_1_total,6h_2_total,6h_3_total,6h_4_total,23h_1_total,23h_2_total,23h_3_total,0h_1_OOPS,0h_2_OOPS,0h_3_OOPS,6h_1_OOPS,6h_2_OOPS,6h_3_OOPS,6h_4_OOPS,23h_1_OOPS,23h_2_OOPS,23h_3_OOPS
Q9H0S4,0.937582272,0.859407375,1.077549119,0.689682503,0.826375506,0.783686228,0.740207306,0.925107183,0.914890087,0.52096141,0.836685369,0.863287994,0.999012642,0.658230952,0.779956,0.691688176,0.673314148,0.788265431,0.751997007,0.794952683
Q9H0U4,0.637106476,0.485318378,0.650620367,0.868107935,0.639418409,0.425821175,0.730729387,1.03942035,0.926594437,0.410485591,-1.010103959,-0.948266916,-0.935655109,-0.01383101,-0.174011038,-0.479469372,-0.65763787,-1.333498672,-0.867654915,-0.54472326
Q9H0U6,-0.830486668,-0.80921595,-0.989547636,-0.551481454,-0.695949943,-0.805037339,-0.801906671,-0.301580986,-0.599158079,-0.73079785,-0.387963909,-0.93362014,-0.651665497,-0.984353809,-1.077795723,-0.865212564,-0.995311077,-1.200232141,-1.212100446,-1.127338006
Q9H1B7,0.434193711,0.40786887,0.279503706,0.303701993,0.335855474,0.47500701,0.44245026,0.291202481,0.231384459,0.544852333,-1.958878635,-1.97801426,-1.683675892,-2.7267329,-2.125101438,-1.468414183,-2.833637386,-2.208743641,-2.140939417,-2.134392763
Q9H1E3,0.670850678,0.24705227,0.210751015,2.183304268,2.050026505,1.911110962,2.148293336,1.436533439,1.548365224,2.239656314,-0.529651947,-0.154717794,-0.466047465,0.927757773,1.395949299,1.551545718,0.063235302,0.720397439,1.511102211,2.028600735
Q9H223,0.170553112,0.154020125,0.181992022,0.365441477,0.319906308,0.336648361,0.382173263,0.044048017,0.119075988,0.04528458,-0.469264011,-0.664123484,-0.372888354,-0.713237057,-0.526464,-0.872480565,-0.573268644,-1.225918784,-1.220228327,-0.65961318
Q9H2G2,0.172099018,0.163966325,0.183922842,0.320564648,0.287264325,0.326735686,0.380651467,0.292815332,0.304708729,0.268296788,0.094636874,-0.042030753,0.03092189,-0.584798642,-0.654471612,-0.700937285,-0.567562526,-0.366449093,-0.170164489,-0.462522197
Q9H2M9,-0.748423814,-0.675792226,-0.7913323,-0.605915069,-0.562004239,-0.637789206,-0.657937031,-0.492243171,-0.576419519,-0.475518557,-0.207723852,-0.548026419,-0.16817821,-0.290162239,-0.434205492,-0.251538767,0.028744948,-0.164608231,-0.306290926,-0.201338587
Q9H2P0,0.207591176,0.056120478,0.10119109,-0.028020185,-0.051078843,-0.028781231,-0.027872186,0.125119431,0.052992547,0.099026614,-0.48025793,-0.654750954,-0.874560512,-0.308986113,-0.414480839,-0.312836317,0.058159132,-0.057594465,-0.163618675,-0.444874332
Q9H2U1,0.069899232,-0.137943877,-0.095675986,0.037976828,-0.029622439,-0.028631005,0.006716554,0.041376065,0.030817241,-0.146841343,-0.185471045,-0.274290089,-0.285381656,-0.065938986,-0.165507899,-0.222613541,-0.174714887,-0.026164167,-0.041335168,-0.111705837
Q9H2W6,0.758860928,0.696473256,0.521952703,0.361041633,0.299898414,0.270118497,0.391927474,0.033179924,0.183275703,0.37335638,0.339370463,0.425707926,0.462419494,0.797300603,0.442583072,0.30712699,0.246286158,-0.181262904,0.155563795,0.768090731
Q9H307,0.569765406,0.569351018,0.440707313,0.319298848,0.408213918,0.265071268,0.387723516,0.345570571,0.340565979,0.197036541,1.939954911,1.700395408,1.819683145,1.1988007,1.198272244,1.540542198,0.686870715,1.149432862,1.536421726,1.523243703
Q9H3H3,-0.108087187,-0.110516725,-0.088222209,0.315600576,0.321708724,0.379819435,0.240756144,0.31194183,0.358758613,0.264215611,-0.389376239,-0.423425408,-0.12045517,0.289447028,0.144359237,0.062312305,-0.377529951,0.519015736,0.701797462,0.763986332
Q9H3N1,0.920069114,0.843411945,0.850019935,0.355507381,0.481278772,0.448798479,0.43573013,0.450230275,0.433154962,0.548070499,0.396871945,0.421156834,0.571631152,0.322321325,0.49961222,0.227443661,0.398634766,0.579212996,0.687640035,0.753896849
Q9H3P7,-0.206530036,-0.411739129,-0.504434063,-0.409288328,-0.493814053,-0.453163424,-0.41776936,-0.62304437,-0.495805212,-0.427269171,-0.255860373,-0.30244921,-0.303742193,-0.81623105,-0.926457619,-0.707421319,-0.758039767,-0.916136119,-0.425739032,-0.351490885
Q9H3S7,-0.272634639,-0.313957565,-0.439753742,-0.35397377,-0.286012428,-0.320917409,-0.334008337,-0.313382025,-0.267827061,0.128618073,0.309040353,0.299143965,-0.42218365,-1.020464103,-1.073812209,-0.897469285,-0.820910315,-0.524283407,-0.643439758,-0.784450292
Q9H444,0.260072917,0.360332123,0.291124431,0.564073694,0.755789011,0.637844048,0.697791992,0.642416773,0.45804307,0.413252615,-1.109018985,-1.103545142,-1.534449883,-1.000655621,-1.384019735,-0.990084531,-1.221538756,-0.811961551,-0.99434692,-1.127338006
Q9H4A3,-0.285080684,-0.244573433,-0.36335297,-0.218621917,-0.283237717,-0.330158797,-0.236697329,-0.102178238,-0.065000397,0.036398662,-1.552253376,-1.640144621,-0.692953705,-1.833648103,-1.938480147,-1.321928095,-1.758039767,-1.821720517,-1.600371036,-2.078897651
Q9H4A4,-0.310112542,-0.163052443,-0.242044808,0.027110115,-0.008333691,0.091710237,-0.003375404,-0.027967469,0.004152674,0.267177614,-1.490325627,-0.948266916,-1.187718397,-1.372624399,-1.315784999,-0.879785365,-0.884752702,-1.390454556,-1.295516454,-0.999463183
Q9H4L4,-1.486332655,-1.734311141,-1.793070696,-1.357148816,-1.71742967,-1.433887484,-1.860166069,-1.702713964,-1.758953176,-1.498869044,-0.550145713,-0.906353275,-1.038340773,-1.133358159,-1.097879969,-0.97305752,-1.071328944,-1.284692494,-0.950868283,-0.842958698
Q9H4L7,0.028629682,0.036392076,0.070573357,0.250847324,0.131318444,0.152930573,0.185428595,0.197973534,0.077693444,-0.180644918,-0.162348487,-0.182154977,0.042149145,-0.061771077,-0.121670532,0.027593369,-0.030855194,0.536733453,-0.117029439,0.201610517
Q9H501,0.067151615,0.075617725,0.047572846,0.137692042,0.176126699,0.03603871,0.036542252,0.155069995,0.046011715,-0.347559721,0.258384877,0.273743081,0.284017271,0.797643448,0.74270947,0.683488789,0.530822214,1.371554971,1.474214075,0.853501988
Q9H583,0.10079054,0.004263706,0.100363619,0.052714283,0.072560348,0.073601066,0.071480625,-0.163975924,-0.078215023,-0.203070681,0.219718668,-0.410222459,-0.330843339,-0.183473039,-0.193025106,-0.225467861,-0.020253528,-0.31451877,-0.315999927,0.110475449
Q9H5Q4,0.254261059,0.062887166,-0.089690302,0.011704104,-0.08807305,0.011550863,0.028376485,-0.429449213,-0.41789235,-0.474794909,-0.226954496,-0.05518212,-0.11837035,0.077519451,0.055975865,0.079363397,0.03584258,-0.465814728,-0.561989944,-0.520645422
Q9H6F5,0.71138493,0.690554976,0.536110015,0.622939329,0.544853136,0.49931327,0.568861235,1.113667764,0.94957045,0.506323625,0.24421323,0.50311243,0.617761678,0.170725912,0.25473073,0.019763255,0.00596508,0.775160673,0.76234637,0.348000004
Q9H6R0,-0.936388743,-0.844698537,-1.43561203,-1.078847654,-0.949774872,-1.182738687,-1.142753273,-1.092968362,-1.13456053,-1.387666482,-0.817821048,-1.229076024,-0.885155627,-0.523056784,-0.492094704,-0.407319586,-0.684833681,-0.58910606,-0.584546069,-1.063105679
Q9H6R4,0.565442008,0.561759796,0.569096508,0.278966754,0.321570156,0.373299902,0.320151536,0.475124908,0.377367512,0.165017917,0.93139924,1.165815887,1.16534821,0.578578549,0.666922476,0.68437231,0.567017602,0.611406266,0.684863788,0.575223904
Q9H6T3,0.041126151,0.093678627,0.059271681,0.179224942,0.240976337,0.203203033,0.235774711,0.434350276,0.34231295,0.120141995,-0.216471272,-0.351899652,0.258537833,-0.576222086,-0.440603263,-0.427695722,-0.935294311,-0.536820542,-0.167215197,-0.602246961
Q9H6W3,-0.737994988,-0.622802826,-0.772175472,-0.977366336,-0.943433345,-0.658718951,-0.943794421,-0.739789334,-0.757137323,-0.621879934,-0.163556269,-0.098090712,-0.254832593,-0.052394591,0.024839189,-0.974360179,-0.206680797,-0.243300863,-0.459015187,-0.393190176
Q9H6Z4,-0.050205336,-0.018594236,-0.02295672,0.198896213,0.216260985,0.297287369,0.173377948,0.272864467,0.249651843,0.253275691,-0.504029429,-0.71748671,-0.706983265,-0.872122251,-0.978260049,-0.787591667,-0.890677536,-0.406275074,-0.603025489,-0.962897054
Q9H7B2,-0.002574862,-0.015166824,0.141863712,-0.207834094,-0.146966739,-0.125952661,-0.068752691,0.264326775,0.183827207,-0.029383761,0.334489893,0.341048501,0.090845707,0.557834668,0.224433307,0.014425656,0.152929907,0.570996525,0.271340109,0.343291819
Q9H7E9,-0.999794209,-0.86570903,-0.767938479,-1.099436923,-0.803343573,-0.949853892,-1.06189902,-0.74805695,-0.779079876,-0.702122222,-1.245592037,-1.259196012,-1.080334861,-1.067769817,-1.177568857,-1.001991298,-1.330063212,-1.328852307,-1.236622765,-1.45367128
Q9H7H0,-0.475990711,-0.834306931,-1.365649472,-0.882556642,-0.851510856,-1.058378349,-1.175667895,-1.213720522,-1.467135869,-0.951381249,-1.552253376,-1.482603344,-1.517866999,-1.322583716,-1.084459453,-1.026103754,-1.276331228,-1.603998528,-1.811316931,-1.343293732
Q9H7N4,-0.222649701,-0.212991135,-0.319445682,-0.35390581,-0.398028503,-0.462721247,-0.319473836,-0.246532392,-0.214528835,-0.226807562,-0.309091326,-0.208779862,-0.273601228,-0.608516651,-0.484940134,-0.413616825,-0.626795234,-0.069910342,0.13871461,0.025167681
Q9H814,-0.444141844,-0.587469752,-0.55829455,-0.185650537,-0.264570706,-0.331430388,-0.212193771,-0.093846181,-0.284404341,-0.39195384,1.057800106,1.043119953,0.522774986,-0.083310668,-0.483995859,-0.198056437,-0.284108579,0.313704409,0.326186593,0.033959818
Q9H845,0.934046667,0.784201518,0.816710597,0.457943559,0.487728214,0.430800613,0.533094723,0.184521735,0.282905935,0.36038698,-0.718229032,-0.786482802,-0.768315705,0.504157349,0.975324514,0.741072254,0.867738539,-0.755793725,-0.804511753,-0.538471051
Q9H857,0.40478809,0.197833292,0.249350705,-0.01203217,0.002848795,-0.111402471,0.046460272,-0.232608844,-0.283097256,-0.204012696,0.063120438,0.099310135,0,1.064370522,1.455437876,1.123349793,1.298995975,-0.675511012,-0.839658076,0.256576976
Q9H8H0,0.200792499,0.108308588,0.15947051,0.213576447,0.079479513,0.204387674,0.224589763,0.021050032,0.063687083,-0.106551621,0.676565315,0.517840767,0.827367149,0.423166991,0.487924982,0.427421224,0.401255819,0.552453494,0.480838241,0.513982444
Q9H8H2,0.211709896,0.176866813,-0.357986866,0.179189029,-0.257473531,0.106528578,0.090445904,-0.37850222,0.111877365,0.267209602,-0.421459098,-0.537249935,-0.122334087,-0.569021612,-0.584533056,-0.428425893,-0.854540317,-0.207967789,-0.369599215,-0.53111684
Q9H8V3,-0.259203287,-0.106204148,-0.189855616,-0.915557539,-0.717790389,-0.85338808,-0.88092463,-0.467623916,-0.743051566,-0.126774163,-1.413599836,-1.373152202,-1.261718978,-1.42886851,-1.531007925,-1.331912183,-0.952542792,-1.225918784,-1.498009318,-2.291118267
Q9H8Y8,0.179361118,0.190331724,0.143064207,0.118971906,0.141645368,0.16548546,0.15481696,0.216125663,0.310397495,0.228073927,-1.670897872,-1.938485896,-1.924683991,-1.235120875,-1.261918127,-1.435747994,-1.143064698,-1.252071072,-1.589801794,-1.773395104
Q9H910,0.421096016,0.409942453,0.662063901,1.168635749,1.119504341,1.244967525,1.084108894,1.331399453,1.21445684,0.953069984,-0.136029937,-0.269888348,-0.176287816,-0.432181244,-0.771912594,-0.485028897,-0.807621796,-0.179170525,-0.11229463,-0.119442422
Q9H9A5,-1.088260557,-1.067284103,-1.189100081,-0.873240704,-1.05294683,-1.122020844,-1.003826055,-0.901493828,-0.883163211,-0.692395157,-0.215218388,-1.103545142,-1.194291051,-2.204586507,-1.704920635,-1.287518064,-2.044660994,-1.078241616,-1.627137946,-1.051930603
Q9H9A6,-0.777313601,-0.529196711,-0.68319733,-0.496266731,-0.464953456,-0.544306199,-0.505323352,-0.272137208,-0.290848124,-0.538982666,-1.190386535,-0.973013579,-1.098713391,-1.227426483,-1.296315135,-1.198056437,-1.447420163,-1.23024471,-1.265769111,-1.248397392
Q9H9B1,-1.594046472,-1.228783107,-1.921038858,-2.144571836,-2.034856373,-2.137812816,-1.90035516,-1.37508351,-1.818301185,-1.333060151,-1.958878635,-2.229076024,-1.268638392,-1.572561969,-1.920483718,-1.850785494,-1.66574292,-1.980266457,-1.595076736,-1.94883711
Q9H9J2,0.813896438,0.726291022,0.731322928,0.332809134,0.388897709,0.351921563,0.43344453,0.22368479,0.20842918,0.223807148,-0.46270765,-0.362650281,-0.254832593,-0.212159727,-0.071824569,-0.125060613,-0.343002268,-1.029176057,-0.85620994,-0.334330334
Q9H9J4,-0.526322386,-0.477731757,-0.604641226,-0.772658633,-0.685681607,-0.642696933,-0.848717615,-0.763617756,-0.680797662,-0.578722352,-0.183019566,-0.109020272,0.017079964,-0.093765026,-0.250216017,-0.093389495,-0.469124055,0.035234637,0.201585582,-0.04656019
Q9H9L3,0.020435116,-0.513760066,-0.329817366,-0.262343294,-0.497873901,-0.32851487,-0.456568722,0.029780926,-0.250479818,-0.577256943,0.189450137,0.378559978,0.72556997,0.199551947,0.073542381,-0.018021408,-0.383365767,0.694728245,0.546983554,0.056593854
Q9H9P8,-0.401401394,-0.501180629,-0.496400474,-0.365945764,-0.439020039,-0.567179684,-0.32356659,-0.685472412,-0.630634602,-0.66533019,-1.063215295,-1.213265509,-1.635177374,-0.765207047,-0.52042761,-0.481320168,-0.755154376,-2.217305654,-2.107889451,-1.860399145
Q9H9S3,0.483072847,0.476534116,0.484558946,0.405674946,0.333072027,0.264837292,0.537426295,0.198929595,0.374994568,0.449747776,-0.146738651,0.367760577,0.913564939,1.28272743,0.991960289,1.099933604,1.438121112,1.24991171,1.229538202,1.433973227
Q9H9T3,-0.336926673,-0.570122509,-0.524942922,-0.464972461,-0.486304512,-0.597386216,-0.387821132,-0.558409082,-0.648796979,-0.243820293,-0.481261544,-0.413229641,-0.581060825,-0.939664992,-0.911568993,-0.460178033,-0.955023781,-0.472631965,-0.475945583,-0.762423986
Q9H9Y2,-1.26097782,-1.36674038,-1.359261144,-1.431025129,-1.252761403,-1.314986485,-1.287143182,-1.360221178,-1.382819583,-1.809856673,-1.648177796,-0.604907441,-1.617402672,-1.588900706,-1.544726206,-1.276228051,-1.810988647,-1.1258073,-0.576698207,-1.784450292
Q9H9Y6,-0.39907334,-0.362586346,-0.1973062,-0.297027824,-0.305325626,-0.209308408,-0.316751769,-0.214993301,-0.225157622,-0.625240903,-0.417436793,-0.573030425,-0.705417671,-0.936525284,-0.776851029,-0.524557261,-0.644229827,-0.73310613,-0.684081742,-0.804940818
Q9HAU0,-0.322957488,-0.279049164,-0.526532669,-0.214502753,-0.190109062,-0.134791464,0.011056577,-0.023303545,-0.052469481,0.085408253,-1.01590958,-1.17831291,-0.90298892,-1.182102493,-1.358220265,-1.260251198,-1.236551326,-0.572533758,-0.975880171,-1.397427169
Q9HAU5,-0.187421213,-0.1365246,-0.160784846,-0.056081946,0.025962193,-0.092358541,-0.159900579,0.037818245,0.020923862,0.087414001,-1.051242653,-0.993121152,-1.270952258,-0.836571499,-0.840286516,-0.991402663,-0.722380635,-0.631389305,-0.801121164,-0.734462156
Q9HAV4,-0.091894454,0,-0.053900762,0.199622275,0.127026879,0.221573561,0.176151419,0.195242463,0.163035405,-0.188520149,-0.448505451,-0.486161163,-0.304186441,-0.700531897,-0.531576923,-0.605883292,-0.51056837,-0.533141476,-0.422511853,-0.15643947
Q9HB71,0.967742222,1.013455601,1.198213053,1.316340989,1.354962011,1.373600057,1.280995998,1.563515946,1.472818138,0.950438357,0.646902337,0.629590044,0.622755867,0.029091722,-0.033065867,-0.180660689,0.176976288,0.643436481,0.557718829,0.49467809
Q9HBL0,-1.030364891,-0.913929538,-1.085485759,-1.091755137,-1.042969019,-1.06160225,-1.123359022,-0.786710381,-0.764779312,-0.575305377,-0.42707407,-0.305874685,-0.145074059,-0.6989793,-0.614029953,-0.609041419,-0.663036174,0.364552478,0.513621774,-0.537904009
Q9HC35,-0.064015746,-0.013211952,-0.004562213,0.141707897,0.200269403,0.248008895,0.285108267,0.155720111,0.315626457,0.479983657,0.153584444,0.482226725,0.490353508,0.441450121,0.499513205,0.491258453,0.694592777,0.582395695,0.635596243,0.758389777
Q9HC36,0.913707202,1.003941999,0.73862101,0.542640723,0.446069062,0.385354583,0.582595187,0.592543515,0.635957624,0.477823582,0.597850185,0.616102956,0.697145892,0.581024295,0.456421979,0.379276776,0.006602735,0.577728996,0.645880549,0.291213978
Q9HCD5,-0.199777663,-0.250495363,-0.40202943,-0.524714545,-0.479789475,-0.523658603,-0.394622089,-0.523297514,-0.522740122,-0.26463501,1.211543333,0.985117303,0.872853089,0.3010207,0.120268661,0.108449472,0.020097232,0.455029881,0.469513058,0.331880338
Q9HCE1,-0.021250787,0.002718858,0.067309935,-0.063451789,-0.022939448,-0.020870615,-0.055418053,-0.049574467,0.008077145,0.102492249,0.966510399,1.144450045,1.097248554,0.684571003,0.610954608,0.552168529,0.281860489,0.849868814,0.909944841,1.396781806
Q9HCG8,-0.892746727,-0.91595722,-1.202379419,-0.993791884,-0.864931371,-0.887022812,-1.119440105,-1.155743121,-1.218271237,-0.703453736,0.197730367,0.282977852,0.505078481,0.524426161,0.529159506,0.608428606,0.064025141,0.326033103,0.618987325,0.632897368
Q9HCS7,-0.508887993,-0.380786201,-0.336355166,-0.684862375,-0.664535624,-0.630616556,-0.659846776,-0.517004396,-0.703042442,-0.927456711,-0.719807473,-0.727979083,-0.305520006,-0.471402553,-0.502840395,-0.286304185,-0.412051877,-0.368831745,-0.419876793,-0.436130698
Q9HD26,-0.433679906,-0.569164862,-0.653655051,-0.587037824,-0.632515011,-0.64414615,-0.5743574,-0.435371007,-0.393357943,-0.501955024,0.203571246,0.39121955,0.379650044,-0.83950083,-0.459968588,-0.832952201,-1.079426412,-0.720879828,-0.407063107,-0.631892423
Q9NP72,1.450008708,1.229823407,1.295967017,1.057888683,1.097291638,1.113294893,1.120046758,1.094401774,1.058059992,0.81626116,-1.188746177,-1.110849942,-1.264021764,-0.572561969,-0.347493859,-0.305439972,-0.240581203,-1.345962637,-1.582798407,-1.078897651
Q9NP92,0.628745311,0.548446357,0.493998642,0.095181746,0.151948254,0.185022349,0.279497717,-0.009434037,-0.013653517,0.12512184,0.377238649,-0.059151022,-0.369165268,0.22921192,0.540572862,0.290953109,0.018032597,-0.58171708,-0.441093279,0.038671946
Q9NPI6,-2.283345633,-1.760306349,-2.235147448,-1.563690512,-1.518935517,-1.666060926,-1.669256043,-1.485944099,-1.568581133,-1.439975355,-0.137215876,-0.021234788,-0.045750625,-0.495457573,-0.480695754,-0.720477471,-0.380028125,0.160214767,0.094345317,-0.374276205
Q9NPQ8,0.023751657,0.076719439,0.19951766,0.214009949,0.237189656,0.218108649,0.295759104,0.44781939,0.481775359,-0.016086938,-0.359081093,-0.289958266,-0.337294753,-0.699866294,-0.631519162,-0.448363772,-0.881602712,-0.663204117,-0.476756769,-0.40025876
Q9NQ29,0.744191812,0.655140948,0.716951007,0.6798566,0.784646286,0.665323222,0.653366323,0.691982182,0.617530373,0.430047858,-0.38514339,-0.068454477,-0.473223083,-0.339071839,-0.193688523,-0.347019076,-0.212605631,1.108053346,1.384968657,0.858517812
Q9NQ50,1.367706059,1.271580698,1.242833195,0.855173429,0.896985716,0.885252794,0.954249134,0.804609695,0.740872634,0.759727187,0.448800841,0.711077781,0.844703081,0.646344838,0.458333593,0.489684661,0.252033955,0.401604179,0.396088606,0.42360269
Q9NQG5,0.260974884,0.32767073,0.317688937,0.344924656,0.510619378,0.394794279,0.493643199,0.335752353,0.365441636,0.352719849,0.171362665,-0.173524671,0.09701108,-0.185825579,-0.388135843,-0.485028897,-0.163003545,-0.202355313,-0.071285033,-0.164766412
Q9NQS7,1.004674489,0.987927168,0.829816168,-0.575660315,-0.692844032,-0.695390883,-0.494516597,-0.468762137,-0.505870788,-0.577663852,0.447219227,0.40344858,0.400155699,0.598806449,0.44200356,0.628733378,0.499508526,0.0527486,-0.251816439,-0.883085463
Q9NQT5,0.803409832,0.974033776,1.052851882,0.701555964,0.849689818,0.815212238,0.749682392,0.838746898,0.852415462,0.626180088,0.595948148,0.499519165,-0.341544226,0.218688934,0.082493982,-0.139893411,0.242501683,-0.028422495,-0.174106281,-0.594929811
Q9NQW6,1.360634211,1.181434124,1.089318448,-0.712388906,-0.743215048,-0.686819486,-0.492584338,-0.009670681,-0.03927433,-0.453098384,1.440360604,1.32821128,1.414317617,0.533393041,0.711619653,0.670518884,0.62612623,0.540994622,0.382938769,-0.171512219
Q9NQW7,0.366988121,0.471889247,0.495565937,0.738761796,0.762997035,0.73340472,0.697118779,0.747108881,0.675485988,0.542719912,-0.939438754,-1.099906565,-0.795817396,-0.564461471,-0.506937376,-0.112385096,0.076091166,-0.307364962,-0.625337951,-0.510666645
Q9NQX3,0.363654827,0.411736759,0.396548927,0.370168049,0.327679658,0.338170834,0.330980678,0.37862505,0.270072582,0.255146325,0.109712195,0.0892707,0.09026635,-0.466865773,-0.611731012,-0.451988635,0.012963834,-0.243300863,-0.424564677,-0.378457933
